prioridad,mlu,titulo,isbn,stock,publicaciones_mismo_isbn,categoria,enriquecida,ficha_ampliada,falta,motivo,google_books,open_library,bne,loc,dnb
5470,MLU628130044,"El Contenido De Las Psicosis, Carl Gustav Jung, Ed. Paidós",9788475095868,2,2,psicologia,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,sin_datos,encontrado
5471,MLU628161741,"Libro Un Pellizco En La Barriga - Serra Gonzalez, Alma",9788416777099,2,2,infantil-juvenil/emociones-vinculos,si,si,páginas,falta_google_books,pendiente,encontrado,encontrado,sin_datos,sin_datos
5472,MLU629814520,Mbsr - El Programa De Reduccion Del Estres En El Mindfulness,9788499886237,2,2,desarrollo-personal,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,sin_datos,sin_datos
5473,MLU629893481,Los Biblionautas Y El Día De La Mujer,9788469848838,2,2,infantil-juvenil/literatura-infantil,si,si,páginas,falta_google_books,pendiente,encontrado,encontrado,sin_datos,sin_datos
5474,MLU630943628,Alba Padro - Destete - Final De Una Etapa,9788418055003,2,2,medicina-salud,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,sin_datos,sin_datos
5475,MLU631722775,"Curar El Trauma - Peter A. Levine, De Peter A. Levine. Editorial Editorial Diana Planeta En Castellano",9788411190077,2,2,psicologia,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,error,sin_datos
5476,MLU631885765,El Inversor Inteligente - Benjamin Graham - Harper Collins,9781418599942,2,2,negocios-economia,si,si,temas,falta_google_books,pendiente,encontrado,sin_datos,sin_datos,sin_datos
5477,MLU632116881,"Respira, Aqui Y Ahora, De Ruben Sosa. Editorial Vergara, Tapa Blanda En Español, 2023",9788419248350,2,2,desarrollo-personal,si,si,páginas,falta_google_books,pendiente,pendiente,pendiente,sin_datos,sin_datos
5478,MLU632118295,"Toxicología Urgencias - Pocket: No Aplica, De Cabrera. Serie No Aplica, Vol. No Aplica. Editorial Marban, Tapa Blanda En Español, 2017",9788416042388,2,2,medicina-salud,si,si,temas,falta_google_books,pendiente,encontrado,encontrado,sin_datos,sin_datos
5479,MLU632200809,"Los Biblionautas Y El Día De La Mujer, De Alonso, Ana. Editorial Anaya, Tapa Blanda En Español",9788469848838,2,2,infantil-juvenil/literatura-infantil,si,si,páginas,falta_google_books,pendiente,encontrado,encontrado,sin_datos,sin_datos
5480,MLU632390365,La Trampa De La Felicidad Russ Harris,9788408261902,2,2,desarrollo-personal,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,sin_datos,sin_datos
5481,MLU632580163,"Superahorradores, De Diego Gracia Anso,richard Gracia Anso. Editorial Alienta, Tapa Blanda En Español, 2022",9788413441306,2,2,negocios-economia,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,sin_datos,sin_datos
5482,MLU633637817,"Planificacion Didactica En El Jardin De Infantes, La",9789508084644,2,2,educacion/pedagogia,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,sin_datos,sin_datos
5483,MLU633993797,Yoga Para La Mujer Geeta S. Iyengar,9788472456358,2,2,religion-espiritualidad/yoga-meditacion,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,sin_datos,sin_datos
5484,MLU634727615,Tribu De Mentores Tim Ferriss,9788423430833,2,2,desarrollo-personal,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,sin_datos,sin_datos
5485,MLU636328461,El Libro Perdido Cassandra Clare,9788408241980,2,2,infantil-juvenil/literatura-juvenil,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,sin_datos,sin_datos
5486,MLU636406403,El Libro Perdido - Cassandra Clare - Destino,9788408241980,2,2,infantil-juvenil/literatura-juvenil,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,sin_datos,sin_datos
5487,MLU636957383,La Masculinidad Jones Daniel,9789876306331,2,2,idiomas-aprendizaje,si,si,temas,falta_google_books,pendiente,sin_datos,sin_datos,encontrado,sin_datos
5488,MLU637062047,"La Masculinidad - Jones, Daniel",9789876306331,2,2,idiomas-aprendizaje,si,si,temas,falta_google_books,pendiente,sin_datos,sin_datos,encontrado,sin_datos
5489,MLU637272813,Código Limpio Clean Code Manual De Estilo Para El Desarrollo,9788441532106,2,2,ciencia-tecnologia/informatica-software,si,si,temas,falta_google_books,pendiente,encontrado,encontrado,sin_datos,sin_datos
5490,MLU637337399,Psicofarmacología Stahl. Guía Prescriptor. Antipsicóticos,9788478856473,2,2,medicina-salud/salud-mental,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,error,sin_datos
5491,MLU638957177,The Sun Is Also A Star - Nicola Yoon,9780553496680,2,2,infantil-juvenil/literatura-juvenil,si,si,páginas,falta_google_books,pendiente,encontrado,sin_datos,encontrado,sin_datos
5492,MLU641923883,Neurociencia Lenguaje Cuetos Vega Neurológicas Clínicas,9788491105411,2,2,medicina-salud,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,error,sin_datos
5493,MLU641936639,"Libro Neurociencia Del Lenguaje: Bases Neurológicas E Implicaciones Clínicas, De Cuetos Vega, Fernando. Editorial Médica Panamericana",9788491105411,2,2,medicina-salud,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,error,sin_datos
5494,MLU642343669,Libro Fundamentos De Psicologia Del Deporte Eva Leon Zarceño,9788411062763,2,2,psicologia/psicologia-clinica,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,error,sin_datos
5495,MLU642517261,Convivir Con Niños Y Adolescentes Con Trastorno Por Def,9788491101154,2,2,infantil-juvenil/literatura-infantil,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,sin_datos,sin_datos
5496,MLU642517275,Leo Con Disney Nivel 3 Disney. Lectoescritura Intensamente 2,9788419487186,2,2,infantil-juvenil/literatura-infantil,si,si,autor,falta_google_books,pendiente,sin_datos,encontrado,sin_datos,sin_datos
5497,MLU643205117,Mundo Jesús Contextos Culturales Comprender Jesús Nazaret,9788428839549,2,2,religion-espiritualidad/espiritualidad,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,error,sin_datos
5498,MLU643269899,"El Mundo De Jesus, De Silva Retamales, Santiago. Editorial Ppc Editorial, Tapa Blanda En Español",9788428839549,2,2,religion-espiritualidad/espiritualidad,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,error,sin_datos
5499,MLU643371449,Blackwater Ii. El Dic (edición En Catalán) Michael Mcdowell,9788419654922,2,2,literatura-ficcion,si,si,temas,falta_google_books,pendiente,encontrado,encontrado,error,sin_datos
5500,MLU643618687,Casos Clínicos Medicina Urgencias Emergencias 100 Montero,9788413820385,2,2,medicina-salud,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,error,sin_datos
5501,MLU643631621,"Casos Clinicos De Medicina De Urgencias Y Emergencia, De Montero Perez. Editorial Elsevier, Tapa Blanda En Español",9788413820385,2,2,medicina-salud,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,error,sin_datos
5502,MLU644711657,"Leo Con Disney 3: Inside Out 2, De Varios Autores. Leo Con Disney, Vol. 3. Editorial Cliper Plus, Tapa Blanda, Edición 1 En Español, 2024",9788419487186,2,2,infantil-juvenil/literatura-infantil,si,si,autor,falta_google_books,pendiente,sin_datos,encontrado,sin_datos,sin_datos
5503,MLU644964069,"Muñecas De Tela - Marechal, Sandra",9788498746266,2,2,arte-diseno-fotografia,si,si,editorial,falta_google_books,pendiente,encontrado,encontrado,error,sin_datos
5504,MLU645213875,Despertar - La Mística De Lo Cotidiano,9788429331899,2,2,religion-espiritualidad/espiritualidad,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,error,sin_datos
5505,MLU646552103,Act Clínica Depresión Ansiedad Hayes Terapia Aceptacion,9788433030757,2,2,medicina-salud/salud-mental,si,si,páginas,falta_google_books,pendiente,encontrado,encontrado,sin_datos,sin_datos
5506,MLU646603679,Libro Act En La Prã¡ctica Clã­nica Para La Depresiã³n Y L...,9788433030757,2,2,psicologia/psicoterapia,si,si,páginas,falta_google_books,pendiente,encontrado,encontrado,sin_datos,sin_datos
5507,MLU647233782,"El Juego Del Ahora Yoga, Mindfulness",9788411210546,2,2,juegos-actividades/juegos-educativos,si,si,año,falta_google_books,pendiente,encontrado,encontrado,sin_datos,sin_datos
5508,MLU647354881,Beneficios Del Colágeno Según Ana María Lajusticia,9788441430624,2,2,medicina-salud/nutricion,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,sin_datos,sin_datos
5509,MLU647393297,"La Respuesta Está En El Colágeno, De Ana María Lajusticia. Editorial Edaf, Tapa Blanda En Español",9788441430624,2,2,medicina-salud/nutricion,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,sin_datos,sin_datos
5510,MLU647728443,"Pecados 2: Rey De La Soberbia - Ana Huang, Edición Especial",9788408292661,2,2,literatura-ficcion,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,sin_datos,sin_datos
5511,MLU647924260,Tu Futuro Es Hoy Chica Alcalde Coaching,9788417568566,2,2,desarrollo-personal,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,sin_datos,sin_datos
5512,MLU648324616,La Causa De Los Adolescentes Françoise Dolto,9788449339523,2,2,infantil-juvenil/literatura-juvenil,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,sin_datos,sin_datos
5513,MLU649703558,Una Sociedad Mejor Ciencias Sociales John Kenneth Galbraith,9788474237955,2,2,filosofia-ciencias-sociales,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,sin_datos,sin_datos
5514,MLU651538222,"Una Sociedad Mejor, De John Kenneth Galbraith. Editorial Editorial Critica, Tapa Blanda En Español",9788474237955,2,2,filosofia-ciencias-sociales,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,sin_datos,sin_datos
5515,MLU651539574,"Violet Bent Backwards Over The Grass, De Lana Del Rey., Vol. 1.0. Editorial Gardners, Tapa Dura, Edición 1.0 En Inglés, 2023",9781982167288,2,2,idiomas-aprendizaje/ingles,si,si,páginas,falta_google_books,pendiente,pendiente,pendiente,encontrado,sin_datos
5516,MLU651657824,Ejercicios De Contemplación - Franz Jalics- Y Original,9788430113309,2,2,religion-espiritualidad,si,si,páginas,falta_google_books,pendiente,pendiente,pendiente,sin_datos,encontrado
5517,MLU652084784,"Criar Desde El Corazón, De Muñoz Beatriz M. Editorial Grijalbo, Tapa Blanda, Edición 1 En Español",9788418007170,2,2,familia-crianza/crianza,si,si,páginas,falta_google_books,pendiente,encontrado,encontrado,sin_datos,sin_datos
5518,MLU652640572,Anatomía Del Espíritu : La Curación Del Cuerpo Llega A Travé,9788416076642,2,2,medicina-salud/anatomia,si,si,páginas,falta_google_books,pendiente,pendiente,pendiente,sin_datos,sin_datos
5519,MLU652681834,Canto De Mi Mismo - Walt Whitman,9789500396462,2,2,literatura-ficcion/poesia,si,si,temas,falta_google_books,pendiente,encontrado,encontrado,sin_datos,sin_datos
5520,MLU653077561,El Camino De La Contemplación Libro De Franz Jalics,9788430122530,2,2,religion-espiritualidad,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,sin_datos,sin_datos
5521,MLU653948768,"La Causa De Los Adolescentes, De Dolto, Françoise. Editorial Paidós, Tapa Blanda En Español, 9999",9788449339523,2,2,infantil-juvenil/literatura-juvenil,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,sin_datos,sin_datos
5522,MLU656290288,Luz En El Sendero,9788494773891,2,2,esoterismo-tarot/espiritualidad-energia,si,si,temas,falta_google_books,pendiente,encontrado,encontrado,sin_datos,sin_datos
5523,MLU656315126,"Etapas Del Desarrollo, De Rebeca Wild. Editorial Herder, Tapa Blanda En Español, 2016",9788425438905,2,2,educacion/pedagogia,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,sin_datos,sin_datos
5524,MLU657172226,"La Trampa De La Felicidad, De Russ Harris. Editorial Editorial Planeta S.a, Tapa Blanda En Español, 2022",9788408261902,2,2,desarrollo-personal,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,sin_datos,sin_datos
5525,MLU658040410,"Mi Escuela Sabe A Naranja, De Hilda Weissmann. Editorial Editorial Graó, Tapa Blanda En Español",9788478275205,2,2,educacion/formacion-docente,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,sin_datos,sin_datos
5526,MLU659594040,Yoga Para La Mujer (ed.arg. ),9788472456358,2,2,religion-espiritualidad/yoga-meditacion,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,sin_datos,sin_datos
5527,MLU659699009,El Legado De La Villa De La Seda ( La Villa De La Seda 3),9788408261599,2,2,literatura-ficcion/novela,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,error,encontrado
5528,MLU659737865,El Legado De La Villa Seda Tabea Bach Novela Romántica Saga,9788408261599,2,2,literatura-ficcion/novela,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,error,encontrado
5529,MLU660454022,Los Contemplativos Pablo D'ors,9788419738059,2,2,filosofia-ciencias-sociales,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,encontrado,sin_datos
5530,MLU661928855,Ismael Cala Fluir Para No Sufrir Autoayuda Y Bienestar,9788411190251,2,2,desarrollo-personal,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,sin_datos,sin_datos
5531,MLU664527032,"Disciplina Positiva Para Padres Y Madres De Hoy - Jane, Nels",9788497991766,2,2,desarrollo-personal,si,si,páginas,falta_google_books,pendiente,pendiente,pendiente,sin_datos,sin_datos
5532,MLU664579166,La Biblia Católica Para Jóvenes Edición Misión Grande,9788490736623,2,2,religion-espiritualidad/biblia,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,error,sin_datos
5533,MLU664652880,Libro Tribu De Mentores,9788423430833,2,2,desarrollo-personal,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,sin_datos,sin_datos
5534,MLU667334426,"Argentina Devorada, La - Jose Luis Espert",9789505566990,2,2,negocios-economia,si,si,páginas,falta_google_books,pendiente,encontrado,sin_datos,encontrado,sin_datos
5535,MLU669387898,Argentina Colonial Juan Carlos Garavaglia,9789876290777,2,2,historia/historia-argentina-uruguay,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,encontrado,sin_datos
5536,MLU669523756,Argentina Colonial:el Rio De La Plata Entre Los Siglos Xvi Y,9789876290777,2,2,historia/historia-argentina-uruguay,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,encontrado,sin_datos
5537,MLU669575388,Las Raíces Judías Del Cristianismo Mario J. Saban,9789872011802,2,2,religion-espiritualidad/espiritualidad,si,si,temas,falta_google_books,pendiente,encontrado,encontrado,sin_datos,sin_datos
5538,MLU669938614,"Psicomotricidad El Cuerpo En Juego: Hacer, Sentir, Pensar, De Myrtha Chokler. Editorial Noveduc, Edición 2015 En Español",9788499240886,2,2,psicologia/psicomotricidad,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,error,sin_datos
5539,MLU669986444,"Las Raíces Judías Del Cristianismo, Javier Saban, Saban",9789872011802,2,2,religion-espiritualidad/espiritualidad,si,si,temas,falta_google_books,pendiente,encontrado,encontrado,sin_datos,sin_datos
5540,MLU671374306,"Redes De Maternidad Y Crianza, De Garrido Mayo, María José. Editorial Ediciones Liliputienses En Castellano",9788494998713,2,2,familia-crianza/maternidad,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,sin_datos,sin_datos
5541,MLU672067254,Number The Stars Lois Lowry,9780547577098,2,2,infantil-juvenil/literatura-juvenil,si,si,año,falta_google_books,pendiente,encontrado,sin_datos,encontrado,sin_datos
5542,MLU672100154,"Libro Number The Stars, De Lois Lowry. Editorial Clarion Books, En Inglés",9780547577098,2,2,idiomas-aprendizaje/ingles,si,si,año,falta_google_books,pendiente,encontrado,sin_datos,encontrado,sin_datos
5543,MLU672631134,Vencer Los Miedos Lucien Auguer Ellis Psicologia Estoica,9788429311143,2,2,psicologia/psicologia-clinica,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,sin_datos,sin_datos
5544,MLU673100220,Psicofarmacología Stahl. Guía Prescriptor. Antipsicóticos Stephen M. Stahl,9788478856473,2,2,medicina-salud/salud-mental,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,error,sin_datos
5545,MLU673248294,Libro El Código Limpio - Manual De Estilo - Anaya,9788441532106,2,2,ciencia-tecnologia/informatica-software,si,si,temas,falta_google_books,pendiente,encontrado,encontrado,sin_datos,sin_datos
5546,MLU674664978,"Vencer Los Miedos Lucien Auguer Ellis Psicologia Estoica, De Lucien Auguer. Editorial Sal Terrae En Español",9788429311143,2,2,psicologia/psicologia-clinica,si,si,temas,falta_google_books,pendiente,pendiente,pendiente,sin_datos,sin_datos
5547,MLU677396576,Project 2 - Student´s Book - Oxford,9780194764568,2,2,idiomas-aprendizaje/ingles,si,si,temas,falta_google_books,pendiente,encontrado,sin_datos,sin_datos,sin_datos
5548,MLU680126892,"Nuevo Manual Logopedia Escolar - Lenguaje, Fonoaudiología",9788497008761,2,2,idiomas-aprendizaje,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,error,sin_datos
5549,MLU680642622,"Mejor Versión De Tu Hijo, La",9788417886974,2,2,desarrollo-personal,si,si,páginas,falta_google_books,pendiente,encontrado,encontrado,sin_datos,sin_datos
5550,MLU680746610,La Mejor Version De Tu Hijo - Francisco Castaño,9788417886974,2,2,desarrollo-personal,si,si,páginas,falta_google_books,pendiente,encontrado,encontrado,sin_datos,sin_datos
5551,MLU681065098,Buenas Mamás - Pensamientos Aterradores Pero No Pasa Nada,9788418956218,2,2,familia-crianza/maternidad,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,error,sin_datos
5552,MLU681077844,"Parir Sin Miedo, El Legado De Consuelo - Parto Embarazo",9788494981494,2,2,familia-crianza/maternidad,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,sin_datos,sin_datos
5553,MLU681874076,"Cuaderno De Aprende Con La Pequeña Oruga Glotona Carle, Eric",9788448868505,2,2,infantil-juvenil,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,error,sin_datos
5554,MLU682126488,Libro: La Carta Del Abuelo - Navidad Infantil Morpurgo,9788418762352,2,2,infantil-juvenil,si,si,páginas,falta_google_books,pendiente,encontrado,encontrado,error,sin_datos
5555,MLU682204250,Libro: ¿dónde Está El Abuelo? - Duelo Infantil Abuela,9788412400601,2,2,desarrollo-personal,si,si,editorial,falta_google_books,pendiente,encontrado,encontrado,error,sin_datos
5556,MLU682217514,"Libro Carta Del Abuelo, La, De Michael Morpurgo. Editorial Andana, Tapa Blanda",9788418762352,2,2,infantil-juvenil,si,si,páginas,falta_google_books,pendiente,encontrado,encontrado,error,sin_datos
5557,MLU686363028,"El Padre Pío El Capuchino De Los Estigmas Chiron, Yves",9788490615102,2,2,religion-espiritualidad/espiritualidad,si,si,temas,falta_google_books,pendiente,encontrado,sin_datos,error,sin_datos
5558,MLU686389012,El Padre Pío. El Capuchino De Los Estigmas. Yves Criron,9788490615102,2,2,religion-espiritualidad/espiritualidad,si,si,temas,falta_google_books,pendiente,encontrado,sin_datos,error,sin_datos
5559,MLU686532290,Diagnóstico Por La Imagen Para Fisioterapeutas 6/2024,9788411061810,2,2,medicina-salud,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,error,sin_datos
5560,MLU687576966,"Fundamentos De Psicología Del Deporte: Incluye Versión Digital, De Eva María León Zarceño., Vol. 1. Editorial Editorial Médica Panamericana, Tapa Blanda En Español, 2024",9788411062763,2,2,psicologia/psicologia-clinica,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,error,sin_datos
5561,MLU687622472,Counselling Humanista Bermejo,9788428554930,2,2,psicologia,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,error,sin_datos
5562,MLU687686696,Libro Counselling Humanista De José Carlos Bermejo,9788428554930,2,2,psicologia,si,si,temas,falta_google_books,pendiente,sin_datos,encontrado,error,sin_datos
5563,MLU689546884,El Libro Negro Orhan Pamuk Novela,9788484504559,2,2,literatura-ficcion/novela,si,si,temas,falta_google_books,pendiente,encontrado,encontrado,sin_datos,sin_datos
